query,listing_id,text_similarity,rating,rating_norm,review_count,review_count_norm,reviews_per_month,reviews_per_month_norm,availability_365,availability_365_norm,price,price_norm,price_fit,accommodates_fit,location_match,property_type_match,room_type_match,flexible_cancellation_match,instant_bookable_match,wifi_match,family_home_match,query_wants_wifi,query_wants_family_friendly,preferred_entire_home_match,query_wants_cheap,query_wants_good_reviews,query_wants_flexible_cancellation,query_wants_instant_bookable,query_prefers_entire_home,rule_score,label
budget room in Sydney CBD,22152950,0.6687497496604919,96.0,0.96,5.0,0.01,0.44,0.044,14.0,0.038356164383561646,109.0,0.109,0.6366666666666667,0.5,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0.5,1,0,0,0,0,0.5541,0
budget room in Sydney CBD,29969248,0.6681077480316162,0.0,0.0,0.0,0.0,0.0,0.0,168.0,0.4602739726027397,90.0,0.09,0.7,0.5,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0.5,1,0,0,0,0,0.3736,0
budget room in Sydney CBD,24463334,0.6680505275726318,100.0,1.0,2.0,0.004,0.43,0.043,86.0,0.2356164383561644,55.0,0.055,0.8166666666666667,0.5,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0.5,1,0,0,0,0,0.4973,0
budget room in Sydney CBD,2350679,0.6680083274841309,100.0,1.0,1.0,0.002,0.03,0.003,0.0,0.0,161.0,0.161,0.4633333333333334,0.5,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0.5,1,0,0,0,0,0.5265,0
budget room in Sydney CBD,24023834,0.6678835153579712,90.0,0.9,2.0,0.004,0.41,0.040999999999999995,77.0,0.21095890410958903,150.0,0.15,0.5,0.5,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0.5,1,0,0,0,0,0.514,0
budget room in Sydney CBD,13594414,0.6675214767456055,94.0,0.94,35.0,0.07,1.23,0.123,72.0,0.19726027397260273,75.0,0.075,0.75,0.5,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0.5,1,0,0,0,0,0.5785,0
budget room in Sydney CBD,28926416,0.6672053337097168,94.0,0.94,10.0,0.02,4.84,0.484,121.0,0.3315068493150685,168.0,0.168,0.43999999999999995,0.5,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0.5,1,0,0,0,0,0.5114,0
budget room in Sydney CBD,29804281,0.6669968962669373,0.0,0.0,0.0,0.0,0.0,0.0,125.0,0.3424657534246575,379.0,0.379,0.0,0.5,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0.5,1,0,0,0,0,0.2334,0
budget room in Sydney CBD,19753950,0.6666592359542847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,0.071,0.7633333333333333,0.5,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0.5,1,0,0,0,0,0.386,0
budget room in Sydney CBD,20734327,0.6666299104690552,92.0,0.92,43.0,0.086,2.79,0.279,121.0,0.3315068493150685,400.0,0.4,0.0,0.5,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0.5,1,0,0,0,0,0.4259,0
budget room in Sydney CBD,18062824,0.6666006445884705,94.0,0.94,104.0,0.208,5.28,0.528,199.0,0.5452054794520548,109.0,0.109,0.6366666666666667,0.5,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0.5,1,0,0,0,0,0.5695,0
budget room in Sydney CBD,22148247,0.6658722162246704,85.0,0.85,12.0,0.024,1.1,0.11000000000000001,162.0,0.4438356164383562,184.0,0.184,0.3866666666666667,0.5,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0.5,1,0,0,0,0,0.4829,0
budget room in Sydney CBD,24020550,0.6657919883728027,65.0,0.65,4.0,0.008,0.5,0.05,75.0,0.2054794520547945,251.0,0.251,0.16333333333333333,0.5,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0.5,1,0,0,0,0,0.3966,0
budget room in Sydney CBD,18517743,0.6656687259674072,95.0,0.95,33.0,0.066,1.84,0.184,122.0,0.33424657534246577,134.0,0.134,0.5533333333333333,0.5,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0.5,1,0,0,0,0,0.5404,0
budget room in Sydney CBD,23685109,0.6654565930366516,76.0,0.76,7.0,0.014,0.78,0.078,0.0,0.0,100.0,0.1,0.6666666666666667,0.5,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0.5,1,0,0,0,0,0.5198,0
budget room in Sydney CBD,20820825,0.6652267575263977,0.0,0.0,0.0,0.0,0.0,0.0,343.0,0.9397260273972603,199.0,0.199,0.33666666666666667,0.5,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0.5,1,0,0,0,0,0.3004,0
budget room in Sydney CBD,29217041,0.6651222109794617,0.0,0.0,0.0,0.0,0.0,0.0,154.0,0.42191780821917807,174.0,0.174,0.42000000000000004,0.5,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0.5,1,0,0,0,0,0.317,0
budget room in Sydney CBD,22020731,0.6651051044464111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.0,0.251,0.16333333333333333,0.5,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0.5,1,0,0,0,0,0.2657,0
budget room in Sydney CBD,27663829,0.6650476455688477,88.0,0.88,10.0,0.02,3.0,0.3,76.0,0.20821917808219179,108.0,0.108,0.64,0.5,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0.5,1,0,0,0,0,0.539,0
budget room in Sydney CBD,23474314,0.6650317907333374,93.0,0.93,3.0,0.006,0.32,0.032,0.0,0.0,248.0,0.248,0.17333333333333334,0.5,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0.5,1,0,0,0,0,0.4543,0
budget room in Sydney CBD,23996734,0.6649826765060425,90.0,0.9,2.0,0.004,0.41,0.040999999999999995,76.0,0.20821917808219179,127.0,0.127,0.5766666666666667,0.5,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0.5,1,0,0,0,0,0.5287,0
budget room in Sydney CBD,26476033,0.6644629240036011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,0.075,0.75,0.5,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0.5,1,0,0,0,0,0.3829,0
budget room in Sydney CBD,11895147,0.6644138693809509,88.0,0.88,189.0,0.378,5.78,0.5780000000000001,73.0,0.2,199.0,0.199,0.33666666666666667,0.5,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0.5,1,0,0,0,0,0.514,0
budget room in Sydney CBD,30575164,0.6642568111419678,0.0,0.0,0.0,0.0,0.0,0.0,360.0,0.9863013698630136,120.0,0.12,0.6,0.5,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0.5,1,0,0,0,0,0.3529,0
budget room in Sydney CBD,24023825,0.6634987592697144,86.0,0.86,7.0,0.014,0.84,0.08399999999999999,77.0,0.21095890410958903,125.0,0.125,0.5833333333333333,0.5,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0.5,1,0,0,0,0,0.5228,0
budget room in Sydney CBD,30507731,0.6628533601760864,0.0,0.0,0.0,0.0,0.0,0.0,323.0,0.8849315068493151,300.0,0.3,0.0,0.5,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0.5,1,0,0,0,0,0.2326,0
budget room in Sydney CBD,21127680,0.6628454923629761,93.0,0.93,54.0,0.108,3.79,0.379,69.0,0.18904109589041096,150.0,0.15,0.5,0.5,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0.5,1,0,0,0,0,0.5294,0
budget room in Sydney CBD,11679045,0.6626216769218445,100.0,1.0,1.0,0.002,0.03,0.003,0.0,0.0,80.0,0.08,0.7333333333333334,0.5,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0.5,1,0,0,0,0,0.5794,0
budget room in Sydney CBD,6566313,0.662360429763794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.021,0.9299999999999999,0.5,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0.5,1,0,0,0,0,0.4185,0
budget room in Sydney CBD,22194625,0.6620846390724182,80.0,0.8,1.0,0.002,0.11,0.011,77.0,0.21095890410958903,100.0,0.1,0.6666666666666667,0.5,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0.5,1,0,0,0,0,0.526,0
budget room in Sydney CBD,27883413,0.6619328856468201,93.0,0.93,8.0,0.016,2.33,0.233,39.0,0.10684931506849316,90.0,0.09,0.7,0.5,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0.5,1,0,0,0,0,0.56,0
budget room in Sydney CBD,18603115,0.6617121696472168,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.06575342465753424,51.0,0.051,0.83,0.5,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0.5,1,0,0,0,0,0.3983,0
budget room in Sydney CBD,25697205,0.6617006063461304,100.0,1.0,1.0,0.002,0.2,0.02,304.0,0.8328767123287671,69.0,0.069,0.77,0.5,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0.5,1,0,0,0,0,0.5865,0
budget room in Sydney CBD,21027829,0.6615712642669678,92.0,0.92,66.0,0.132,4.56,0.45599999999999996,129.0,0.35342465753424657,105.0,0.105,0.65,0.5,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0.5,1,0,0,0,0,0.5595,0
budget room in Sydney CBD,16901002,0.661108672618866,93.0,0.93,3.0,0.006,0.13,0.013000000000000001,0.0,0.0,71.0,0.071,0.7633333333333333,0.5,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0.5,1,0,0,0,0,0.5715,0
budget room in Sydney CBD,21052539,0.6608816385269165,100.0,1.0,2.0,0.004,0.14,0.014000000000000002,0.0,0.0,100.0,0.1,0.6666666666666667,0.5,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0.5,1,0,0,0,0,0.5659,0
budget room in Sydney CBD,29220354,0.6603156328201294,0.0,0.0,0.0,0.0,0.0,0.0,134.0,0.36712328767123287,170.0,0.17,0.43333333333333335,0.5,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0.5,1,0,0,0,0,0.3187,0
budget room in Sydney CBD,9618927,0.6601179838180542,100.0,1.0,2.0,0.004,0.06,0.006,0.0,0.0,105.0,0.105,0.65,0.5,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0.5,1,0,0,0,0,0.5624,0
budget room in Sydney CBD,5512614,0.6598920822143555,97.0,0.97,46.0,0.092,1.06,0.10600000000000001,324.0,0.8876712328767123,80.0,0.08,0.7333333333333334,0.5,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0.5,1,0,0,0,0,0.4818,0
budget room in Sydney CBD,29136501,0.6594235897064209,100.0,1.0,2.0,0.004,1.87,0.187,133.0,0.3643835616438356,96.0,0.096,0.6799999999999999,0.5,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0.5,1,0,0,0,0,0.5683,0
budget room in Sydney CBD,19275361,0.6593902111053467,20.0,0.2,1.0,0.002,0.06,0.006,0.0,0.0,40.0,0.04,0.8666666666666667,0.5,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0.5,1,0,0,0,0,0.4454,0
budget room in Sydney CBD,24023839,0.6591869592666626,93.0,0.93,3.0,0.006,0.48,0.048,77.0,0.21095890410958903,251.0,0.251,0.16333333333333333,0.5,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0.5,1,0,0,0,0,0.4511,0
budget room in Sydney CBD,30577464,0.6590876579284668,0.0,0.0,0.0,0.0,0.0,0.0,270.0,0.7397260273972602,100.0,0.1,0.6666666666666667,0.5,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0.5,1,0,0,0,0,0.3652,0
budget room in Sydney CBD,19587450,0.6586388349533081,95.0,0.95,4.0,0.008,0.33,0.033,92.0,0.25205479452054796,195.0,0.195,0.35,0.5,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0.5,1,0,0,0,0,0.4925,0
budget room in Sydney CBD,28896811,0.6585942506790161,0.0,0.0,0.0,0.0,0.0,0.0,124.0,0.33972602739726027,379.0,0.379,0.0,0.5,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0.5,1,0,0,0,0,0.2317,0
budget room in Sydney CBD,7012030,0.6584242582321167,20.0,0.2,2.0,0.004,0.64,0.064,345.0,0.9452054794520548,180.0,0.18,0.4,0.5,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0.5,1,0,0,0,0,0.3521,0
budget room in Sydney CBD,20710953,0.6583247184753418,80.0,0.8,3.0,0.006,0.3,0.03,167.0,0.4575342465753425,199.0,0.199,0.33666666666666667,0.5,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0.5,1,0,0,0,0,0.4596,0
budget room in Sydney CBD,19724617,0.658194899559021,94.0,0.94,61.0,0.122,3.94,0.394,298.0,0.8164383561643835,127.0,0.127,0.5766666666666667,0.5,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0.5,1,0,0,0,0,0.4472,0
budget room in Sydney CBD,846696,0.6567662954330444,88.0,0.88,385.0,0.77,5.33,0.533,142.0,0.38904109589041097,96.0,0.096,0.6799999999999999,0.5,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0.5,1,0,0,0,0,0.6204,1
budget room in Sydney CBD,20055220,0.6564193964004517,97.0,0.97,42.0,0.084,2.54,0.254,41.0,0.11232876712328767,339.0,0.339,0.0,0.5,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0.5,1,0,0,0,0,0.4337,0
budget room in Sydney CBD,13553273,0.6562587022781372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,0.069,0.77,0.5,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0.5,1,0,0,0,0,0.3853,0
budget room in Sydney CBD,5187779,0.655974805355072,82.0,0.82,32.0,0.064,0.69,0.06899999999999999,221.0,0.6054794520547945,80.0,0.08,0.7333333333333334,0.5,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0.5,1,0,0,0,0,0.4483,0
budget room in Sydney CBD,30320581,0.654751718044281,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.019178082191780823,71.0,0.071,0.7633333333333333,0.5,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0.5,1,0,0,0,0,0.3836,0
budget room in Sydney CBD,22462906,0.6546400785446167,0.0,0.0,0.0,0.0,0.0,0.0,134.0,0.36712328767123287,1089.0,1.0,0.0,0.5,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0.5,1,0,0,0,0,0.2309,0
budget room in Sydney CBD,6361929,0.654450535774231,97.0,0.97,24.0,0.048,0.87,0.087,13.0,0.03561643835616438,65.0,0.065,0.7833333333333333,0.5,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0.5,1,0,0,0,0,0.4864,0
budget room in Sydney CBD,28185866,0.654252290725708,93.0,0.93,14.0,0.028,5.06,0.506,79.0,0.21643835616438356,89.0,0.089,0.7033333333333334,0.5,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0.5,1,0,0,0,0,0.5603,0
budget room in Sydney CBD,23008044,0.6542243957519531,85.0,0.85,4.0,0.008,0.86,0.086,164.0,0.44931506849315067,199.0,0.199,0.33666666666666667,0.5,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0.5,1,0,0,0,0,0.469,0
budget room in Sydney CBD,11833868,0.6540199518203735,90.0,0.9,97.0,0.194,2.99,0.29900000000000004,67.0,0.18356164383561643,339.0,0.339,0.0,0.5,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0.5,1,0,0,0,0,0.4302,0
budget room in Sydney CBD,11353057,0.6536840796470642,0.0,0.0,1.0,0.002,0.03,0.003,0.0,0.0,65.0,0.065,0.7833333333333333,0.5,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0.5,1,0,0,0,0,0.3876,0
budget room in Sydney CBD,22889682,0.6536580324172974,100.0,1.0,1.0,0.002,0.14,0.014000000000000002,31.0,0.08493150684931507,30.0,0.03,0.9,0.5,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0.5,1,0,0,0,0,0.6109,1
budget room in Sydney CBD,4881276,0.6535273790359497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,0.075,0.75,0.5,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0.5,1,0,0,0,0,0.3807,0
budget room in Sydney CBD,9261542,0.0,87.0,0.87,31.0,0.062,0.84,0.08399999999999999,239.0,0.6547945205479452,140.0,0.14,0.5333333333333333,0.5,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0.5,1,0,0,0,0,0.3869,0
budget room in Sydney CBD,9262777,0.0,95.0,0.95,8.0,0.016,0.22,0.022,0.0,0.0,82.0,0.082,0.7266666666666667,0.5,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0.5,1,0,0,0,0,0.4369,0
budget room in Sydney CBD,9265655,0.0,100.0,1.0,2.0,0.004,0.07,0.007000000000000001,0.0,0.0,239.0,0.239,0.20333333333333337,0.5,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0.5,1,0,0,0,0,0.3411,0
budget room in Sydney CBD,9282628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.0,0.15,0.5,0.5,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0.5,1,0,0,0,0,0.2,0
budget room in Sydney CBD,9283692,0.0,98.0,0.98,8.0,0.016,0.22,0.022,0.0,0.0,84.0,0.084,0.72,0.5,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0.5,1,0,0,0,0,0.4416,0
budget room in Sydney CBD,9284841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.0,0.15,0.5,0.5,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0.5,1,0,0,0,0,0.2,0
budget room in Sydney CBD,9288930,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109.0,0.109,0.6366666666666667,0.5,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0.5,1,0,0,0,0,0.2273,0
budget room in Sydney CBD,9301633,0.0,94.0,0.94,148.0,0.296,4.27,0.42699999999999994,55.0,0.1506849315068493,109.0,0.109,0.6366666666666667,0.5,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0.5,1,0,0,0,0,0.4449,0
budget room in Sydney CBD,9304054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109.0,0.109,0.6366666666666667,0.5,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0.5,1,0,0,0,0,0.2273,0
budget room in Sydney CBD,9315724,0.0,97.0,0.97,92.0,0.184,2.58,0.258,216.0,0.5917808219178082,127.0,0.127,0.5766666666666667,0.5,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0.5,1,0,0,0,0,0.4277,0
budget room in Sydney CBD,9318706,0.0,100.0,1.0,1.0,0.002,0.03,0.003,0.0,0.0,190.0,0.19,0.3666666666666667,0.5,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0.5,1,0,0,0,0,0.3735,0
budget room in Sydney CBD,9320337,0.0,93.0,0.93,82.0,0.164,2.2,0.22000000000000003,128.0,0.3506849315068493,96.0,0.096,0.6799999999999999,0.5,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0.5,1,0,0,0,0,0.4384,0
budget room in Sydney CBD,9321146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,199.0,0.199,0.33666666666666667,0.5,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0.5,1,0,0,0,0,0.1673,0
budget room in Sydney CBD,9321365,0.0,60.0,0.6,2.0,0.004,0.05,0.005,0.0,0.0,60.0,0.06,0.8,0.5,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0.5,1,0,0,0,0,0.3804,0
budget room in Sydney CBD,9323651,0.0,100.0,1.0,1.0,0.002,0.03,0.003,0.0,0.0,64.0,0.064,0.7866666666666666,0.5,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0.5,1,0,0,0,0,0.4575,0
budget room in Sydney CBD,9333929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102.0,0.102,0.6599999999999999,0.5,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0.5,1,0,0,0,0,0.232,0
budget room in Sydney CBD,9334137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,174.0,0.174,0.42000000000000004,0.5,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0.5,1,0,0,0,0,0.184,0
budget room in Sydney CBD,9334624,0.0,100.0,1.0,1.0,0.002,0.03,0.003,0.0,0.0,109.0,0.109,0.6366666666666667,0.5,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0.5,1,0,0,0,0,0.4275,0
budget room in Sydney CBD,9334795,0.0,80.0,0.8,2.0,0.004,0.05,0.005,0.0,0.0,100.0,0.1,0.6666666666666667,0.5,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0.5,1,0,0,0,0,0.3937,0
budget room in Sydney CBD,9349663,0.0,70.0,0.7,2.0,0.004,0.05,0.005,0.0,0.0,89.0,0.089,0.7033333333333334,0.5,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0.5,1,0,0,0,0,0.3811,0
budget room in Sydney CBD,9349911,0.0,99.0,0.99,104.0,0.208,3.08,0.308,27.0,0.07397260273972603,125.0,0.125,0.5833333333333333,0.5,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0.5,1,0,0,0,0,0.4355,0
budget room in Sydney CBD,9350614,0.0,91.0,0.91,21.0,0.042,0.58,0.057999999999999996,289.0,0.7917808219178082,215.0,0.215,0.2833333333333333,0.5,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0.5,1,0,0,0,0,0.3429,0
budget room in Sydney CBD,9351392,0.0,80.0,0.8,1.0,0.002,0.03,0.003,0.0,0.0,140.0,0.14,0.5333333333333333,0.5,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0.5,1,0,0,0,0,0.3669,0
budget room in Sydney CBD,9351421,0.0,100.0,1.0,3.0,0.006,0.08,0.008,0.0,0.0,170.0,0.17,0.43333333333333335,0.5,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0.5,1,0,0,0,0,0.3873,0
budget room in Sydney CBD,9351906,0.0,40.0,0.4,3.0,0.006,0.08,0.008,0.0,0.0,65.0,0.065,0.7833333333333333,0.5,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0.5,1,0,0,0,0,0.3373,0
budget room in Sydney CBD,9352238,0.0,100.0,1.0,1.0,0.002,0.03,0.003,0.0,0.0,190.0,0.19,0.3666666666666667,0.5,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0.5,1,0,0,0,0,0.3735,0
budget room in Sydney CBD,9352746,0.0,90.0,0.9,2.0,0.004,0.06,0.006,0.0,0.0,195.0,0.195,0.35,0.5,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0.5,1,0,0,0,0,0.3504,0
budget room in Sydney CBD,9352824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.0,0.15,0.5,0.5,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0.5,1,0,0,0,0,0.2,0
budget room in Sydney CBD,9354832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,208.0,0.208,0.30666666666666664,0.5,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0.5,1,0,0,0,0,0.1613,0
budget room in Sydney CBD,9354998,0.0,94.0,0.94,8.0,0.016,0.22,0.022,0.0,0.0,60.0,0.06,0.8,0.5,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0.5,1,0,0,0,0,0.4496,0
budget room in Sydney CBD,9370903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0273972602739726,180.0,0.18,0.4,0.5,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0.5,1,0,0,0,0,0.18,0
budget room in Sydney CBD,9370966,0.0,100.0,1.0,4.0,0.008,0.11,0.011,0.0,0.0,161.0,0.161,0.4633333333333334,0.5,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0.5,1,0,0,0,0,0.3935,0
budget room in Sydney CBD,9371141,0.0,80.0,0.8,1.0,0.002,0.03,0.003,0.0,0.0,199.0,0.199,0.33666666666666667,0.5,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0.5,1,0,0,0,0,0.3275,0
budget room in Sydney CBD,9371885,0.0,98.0,0.98,9.0,0.018,0.25,0.025,190.0,0.5205479452054794,100.0,0.1,0.6666666666666667,0.5,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0.5,1,0,0,0,0,0.4311,0
budget room in Sydney CBD,9375886,0.0,100.0,1.0,1.0,0.002,0.03,0.003,0.0,0.0,150.0,0.15,0.5,0.5,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0.5,1,0,0,0,0,0.4002,0
budget room in Sydney CBD,9377594,0.0,80.0,0.8,1.0,0.002,0.03,0.003,0.0,0.0,161.0,0.161,0.4633333333333334,0.5,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0.5,1,0,0,0,0,0.3529,0
budget room in Sydney CBD,9379347,0.0,93.0,0.93,3.0,0.006,0.08,0.008,0.0,0.0,75.0,0.075,0.75,0.5,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0.5,1,0,0,0,0,0.4366,0
budget room in Sydney CBD,9390902,0.0,76.0,0.76,5.0,0.01,0.14,0.014000000000000002,0.0,0.0,82.0,0.082,0.7266666666666667,0.5,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0.5,1,0,0,0,0,0.3983,0
budget room in Sydney CBD,9391032,0.0,98.0,0.98,10.0,0.02,0.37,0.037,0.0,0.0,150.0,0.15,0.5,0.5,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0.5,1,0,0,0,0,0.398,0
budget room in Sydney CBD,9391103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138.0,0.3780821917808219,140.0,0.14,0.5333333333333333,0.5,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0.5,1,0,0,0,0,0.2067,0
budget room in Sydney CBD,9392572,0.0,98.0,0.98,101.0,0.202,2.73,0.273,127.0,0.34794520547945207,120.0,0.12,0.6,0.5,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0.5,1,0,0,0,0,0.4362,0
budget room in Sydney CBD,9397536,0.0,93.0,0.93,3.0,0.006,0.09,0.009,0.0,0.0,96.0,0.096,0.6799999999999999,0.5,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0.5,1,0,0,0,0,0.4226,0
budget room in Sydney CBD,9410881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.09,0.7,0.5,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0.5,1,0,0,0,0,0.24,0
budget room in Sydney CBD,9411687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.0,0.089,0.7033333333333334,0.5,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0.5,1,0,0,0,0,0.2407,0
